2.624125254641480609e-01 1.029907456951373490e+01 4.106156546226106485e+00 7.928623214174561618e+00 1.279912961924251249e+02 -2.046582985889034774e+02 -6.195530205703005322e+01 5.500000000000000000e+01 1.000000000000000000e+00
1.608323716538212766e-01 1.232037460738974488e+01 -1.061885500915301650e-01 6.292343600272178428e+00 8.260415540492067521e+01 -2.121966731108301474e+02 -9.652405179168755467e+01 5.600000000000000000e+01 1.000000000000000000e+00
3.553168875496289236e-01 1.272685750490733270e+01 -1.191610628552666640e+00 5.663748422548305683e+00 6.938230666851208639e+01 -2.115415277059113919e+02 -1.046271496501971683e+02 5.700000000000000000e+01 1.000000000000000000e+00
9.388064996447417210e-01 1.168788660108818611e+01 1.658108770461170778e+00 7.108768306055086583e+00 1.011702697288979209e+02 -2.106810838255614442e+02 -8.307837160617908978e+01 5.800000000000000000e+01 1.000000000000000000e+00
6.393615000820168648e-01 1.046282678286636170e+01 3.892067610432850877e+00 7.890497540789096931e+00 1.248504783456226050e+02 -2.055389631855504149e+02 -6.360053511106993795e+01 5.900000000000000000e+01 1.000000000000000000e+00
6.178762810245600479e-01 1.161082579817327343e+01 1.801433916775820876e+00 7.130367761651358549e+00 1.029769079662449514e+02 -2.107444548739928791e+02 -8.195943310576933527e+01 6.000000000000000000e+01 1.000000000000000000e+00
1.457992828584291911e-01 1.241655155129475929e+01 -2.524134784916149954e-01 6.165895715790588483e+00 7.998413390540507351e+01 -2.121119844549555467e+02 -9.805089168199064886e+01 6.100000000000000000e+01 1.000000000000000000e+00
2.810922792281748128e-01 1.254841011584578681e+01 -5.276277802676938578e-01 6.048394506835404805e+00 7.730490999765697779e+01 -2.114766276605518271e+02 -9.965294128999740053e+01 6.200000000000000000e+01 1.000000000000000000e+00
1.143221509172261535e-01 1.139536091379656924e+01 2.258151592345077674e+00 7.243683634284787232e+00 1.074391345572438752e+02 -2.102952671506804165e+02 -7.887372750213576467e+01 6.300000000000000000e+01 1.000000000000000000e+00
8.768341194473711075e-01 1.144511908015390844e+01 2.118707910621498769e+00 7.245218110684270130e+00 1.069371375107230335e+02 -2.101515010328586186e+02 -7.885522171076266318e+01 6.400000000000000000e+01 1.000000000000000000e+00
4.655892231893390965e-01 1.293813002263649814e+01 -1.811510682196309174e+00 5.388552096009252779e+00 6.221221162165291219e+01 -2.101367288639052049e+02 -1.082031025386545622e+02 6.500000000000000000e+01 1.000000000000000000e+00
8.786408034486657970e-01 1.226658451003692107e+01 2.084788644446010641e-01 6.396959968105289107e+00 8.534089920965132592e+01 -2.120088373392146650e+02 -9.451793671408857733e+01 6.600000000000000000e+01 1.000000000000000000e+00
2.126754853089897479e-01 1.074760275117791508e+01 3.428912499022777283e+00 7.685659459330651977e+00 1.202648361976642519e+02 -2.071265974038502407e+02 -6.842849782371116873e+01 6.700000000000000000e+01 1.000000000000000000e+00
1.032381583817203741e-01 1.095329757203329457e+01 2.975375955405572093e+00 7.609544475853574852e+00 1.160227812223953805e+02 -2.082570829730706805e+02 -7.185680691625876193e+01 6.800000000000000000e+01 1.000000000000000000e+00
5.929238944170850401e-01 1.168510073520142889e+01 1.642079692625190823e+00 7.073326647350200780e+00 1.011819713362918804e+02 -2.108888105954693799e+02 -8.341515837692348612e+01 6.900000000000000000e+01 1.000000000000000000e+00
1.434319604649120228e-01 1.339104227787216495e+01 -3.542183973801103392e+00 4.361351691617599613e+00 4.171456574676899720e+01 -2.054928671727745950e+02 -1.185183576345045395e+02 7.000000000000000000e+01 1.000000000000000000e+00
5.597075728344877987e-01 1.308761167982258122e+01 -2.332974719018718446e+00 5.104902604835778845e+00 5.509095737994463349e+01 -2.088446568852696998e+02 -1.118990067323205437e+02 7.100000000000000000e+01 1.000000000000000000e+00
1.155372769211652884e+00 1.147997828887521266e+01 1.986280898088187419e+00 7.226808732217678610e+00 1.052781741978668180e+02 -2.107834106255182860e+02 -8.004793882931008397e+01 7.200000000000000000e+01 1.000000000000000000e+00
7.959322175335402649e-01 1.202409254611767153e+01 7.885032181288842423e-01 6.696578948267164044e+00 9.221302044733303660e+01 -2.119734872758821780e+02 -8.991362181164204515e+01 7.300000000000000000e+01 1.000000000000000000e+00
1.523394486236160084e-01 1.360957443738932682e+01 -5.316656568171117314e+00 3.240472957852577718e+00 1.776223030657746449e+01 -1.981733294648358310e+02 -1.277764538367000995e+02 7.400000000000000000e+01 1.000000000000000000e+00
